salinity_moredetail,salinity_insertunits,swab_id,survey_id,region,site,date,detection_type,survey_time
NA,NA,130623_A02,110,Caribbean,Cuatro Callitas,2013-06-23T00:00:00Z,capture,night
NA,NA,130623_A03,110,Caribbean,Cuatro Callitas,2013-06-23T00:00:00Z,capture,night
NA,NA,130623_A04,110,Caribbean,Cuatro Callitas,2013-06-23T00:00:00Z,capture,night
NA,NA,130623_A05,110,Caribbean,Cuatro Callitas,2013-06-23T00:00:00Z,capture,night
NA,0.02,130624_A01,114,Caribbean,Cuatro Callitas,2013-06-24T00:00:00Z,capture,day
NA,0.02,130624_A02,114,Caribbean,Cuatro Callitas,2013-06-24T00:00:00Z,capture,day
NA,0.02,130624_A03,114,Caribbean,Cuatro Callitas,2013-06-24T00:00:00Z,capture,day
NA,NA,130624_A04,115,Caribbean,Cuatro Callitas,2013-06-24T00:00:00Z,capture,night
NA,NA,130624_A05,115,Caribbean,Cuatro Callitas,2013-06-24T00:00:00Z,capture,night
NA,NA,130624_A06,115,Caribbean,Cuatro Callitas,2013-06-24T00:00:00Z,capture,night
NA,NA,130624_A07,115,Caribbean,Cuatro Callitas,2013-06-24T00:00:00Z,capture,night
NA,NA,130624_A08,115,Caribbean,Cuatro Callitas,2013-06-24T00:00:00Z,capture,night
NA,NA,130624_A09,115,Caribbean,Cuatro Callitas,2013-06-24T00:00:00Z,capture,night
NA,NA,130624_A10,115,Caribbean,Cuatro Callitas,2013-06-24T00:00:00Z,capture,night
NA,NA,130624_A11,115,Caribbean,Cuatro Callitas,2013-06-24T00:00:00Z,capture,night
45.4,0.0454,140617_A01,254,Caribbean,Cuatro Callitas,2014-06-17T00:00:00Z,capture,day
45.4,0.0454,140617_A02,254,Caribbean,Cuatro Callitas,2014-06-17T00:00:00Z,capture,day
45.4,0.0454,140617_A03,254,Caribbean,Cuatro Callitas,2014-06-17T00:00:00Z,capture,day
46.1,0.0461,140617_A04,255,Caribbean,Cuatro Callitas,2014-06-17T00:00:00Z,capture,night
46.1,0.0461,140617_A05,255,Caribbean,Cuatro Callitas,2014-06-17T00:00:00Z,capture,night
46.1,0.0461,140617_A06,255,Caribbean,Cuatro Callitas,2014-06-17T00:00:00Z,capture,night
46.1,0.0461,140617_A07,255,Caribbean,Cuatro Callitas,2014-06-17T00:00:00Z,capture,night
46.1,0.0461,140617_A08,255,Caribbean,Cuatro Callitas,2014-06-17T00:00:00Z,capture,night
46.1,0.0461,140617_A09,255,Caribbean,Cuatro Callitas,2014-06-17T00:00:00Z,capture,night
46.1,0.0461,140617_A10,255,Caribbean,Cuatro Callitas,2014-06-17T00:00:00Z,capture,night
46.1,0.0461,140617_A11,255,Caribbean,Cuatro Callitas,2014-06-17T00:00:00Z,capture,night
46.1,0.0461,140617_A12,255,Caribbean,Cuatro Callitas,2014-06-17T00:00:00Z,capture,night
46.1,0.0461,140617_A13,255,Caribbean,Cuatro Callitas,2014-06-17T00:00:00Z,capture,night
45.5,0.0455,140618_A01,256,Caribbean,Cuatro Callitas,2014-06-18T00:00:00Z,capture,day
45.5,0.0455,140618_A02,256,Caribbean,Cuatro Callitas,2014-06-18T00:00:00Z,capture,day
45.5,0.0455,140618_A03,256,Caribbean,Cuatro Callitas,2014-06-18T00:00:00Z,capture,day
45.5,0.0455,140618_A04,256,Caribbean,Cuatro Callitas,2014-06-18T00:00:00Z,capture,day
45.5,0.0455,140618_A05,256,Caribbean,Cuatro Callitas,2014-06-18T00:00:00Z,capture,day
37.5,0.0375,140619_A01,258,Caribbean,Cuatro Callitas,2014-06-19T00:00:00Z,capture,day
37.5,0.0375,140619_A02,258,Caribbean,Cuatro Callitas,2014-06-19T00:00:00Z,capture,day
37.5,0.0375,140619_A03,258,Caribbean,Cuatro Callitas,2014-06-19T00:00:00Z,capture,day
37.5,0.0375,140619_A04,258,Caribbean,Cuatro Callitas,2014-06-19T00:00:00Z,capture,day
37.5,0.0375,140619_A05,258,Caribbean,Cuatro Callitas,2014-06-19T00:00:00Z,capture,day
37.5,0.0375,140619_A06,258,Caribbean,Cuatro Callitas,2014-06-19T00:00:00Z,capture,day
NA,NA,160618_A01,549,El Valle,El Nispero,2016-06-18T00:00:00Z,capture,night
NA,NA,160618_A02,549,El Valle,El Nispero,2016-06-18T00:00:00Z,capture,night
NA,NA,160618_A03,549,El Valle,El Nispero,2016-06-18T00:00:00Z,capture,night
NA,NA,160618_A04,549,El Valle,El Nispero,2016-06-18T00:00:00Z,capture,night
NA,NA,160618_A05,549,El Valle,El Nispero,2016-06-18T00:00:00Z,capture,night
NA,NA,160618_A06,549,El Valle,El Nispero,2016-06-18T00:00:00Z,capture,night
NA,NA,160618_A07,549,El Valle,El Nispero,2016-06-18T00:00:00Z,capture,night
NA,NA,160618_A08,549,El Valle,El Nispero,2016-06-18T00:00:00Z,capture,night
NA,NA,160618_A09,549,El Valle,El Nispero,2016-06-18T00:00:00Z,capture,night
NA,NA,160618_A10,549,El Valle,El Nispero,2016-06-18T00:00:00Z,capture,night
NA,NA,160618_A11,549,El Valle,El Nispero,2016-06-18T00:00:00Z,capture,night
NA,NA,160618_A12,549,El Valle,El Nispero,2016-06-18T00:00:00Z,capture,night
NA,NA,160618_e01,549,El Valle,El Nispero,2016-06-18T00:00:00Z,capture,night
NA,NA,151218_A01,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A02,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A03,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A04,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A05,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A06,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A07,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A08,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A09,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A10,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A11,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A12,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A13,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A14,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A15,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A16,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A17,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A18,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A19,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A20,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A21,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A22,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A23,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,151218_A24,477,El Valle,El Valle Hotel,2015-12-18T00:00:00Z,capture,night
NA,NA,191211_56,774,El Cope,Elidio House,2019-12-11T00:00:00Z,capture,NA
NA,NA,191211_57,774,El Cope,Elidio House,2019-12-11T00:00:00Z,capture,NA
NA,NA,121029_01,14,El Valle,Farallon,2012-10-29T00:00:00Z,capture,day
NA,NA,121029_02,14,El Valle,Farallon,2012-10-29T00:00:00Z,capture,day
NA,NA,121029_03,15,El Valle,Farallon,2012-10-29T00:00:00Z,capture,day
NA,NA,121029_04,15,El Valle,Farallon,2012-10-29T00:00:00Z,capture,day
NA,NA,121029_05,15,El Valle,Farallon,2012-10-29T00:00:00Z,capture,day
NA,NA,121030_01,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_02,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_03,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_04,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_05,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_06,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_07,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_08,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_09,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_10,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_11,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_12,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_13,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_14,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_15,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_16,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_17,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_18,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_19,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_20,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_21,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_22,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_23,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_24,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_25,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_26,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_27,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_28,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_29,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_30,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_31,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_32,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_33,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_34,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_35,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_36,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,121030_37,16,El Valle,Farallon,2012-10-30T00:00:00Z,capture,day
NA,NA,NA,17,El Valle,Farallon,2012-10-30T00:00:00Z,NA,day
NA,NA,121101_01,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_02,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_03,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_04,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_05,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_06,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_07,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_08,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_09,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_10,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_11,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_12,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_13,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_14,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_15,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_16,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_17,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_18,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_19,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,121101_20,20,El Valle,Farallon,2012-11-01T00:00:00Z,capture,day
NA,NA,130627_R01,126,El Valle,Farallon,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_R02,126,El Valle,Farallon,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_R03,126,El Valle,Farallon,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_R04,126,El Valle,Farallon,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_R05,126,El Valle,Farallon,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_R06,126,El Valle,Farallon,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_R07,126,El Valle,Farallon,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_R08,126,El Valle,Farallon,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_R09,126,El Valle,Farallon,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_R10,126,El Valle,Farallon,2013-06-27T00:00:00Z,capture,day
NA,NA,NA,127,El Valle,Farallon,2013-06-27T00:00:00Z,NA,day
NA,NA,130629_R01,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R02,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R03,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R04,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R05,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R06,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R07,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R08,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R09,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R10,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R11,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R12,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R13,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R14,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R15,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R16,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R17,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R18,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R19,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R20,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R21,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R22,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R23,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R24,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R25,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R26,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R27,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R28,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R29,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R30,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R31,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R32,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R33,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R34,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R35,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R36,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R37,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R38,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R39,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R40,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R41,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R42,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R43,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R44,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R45,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R46,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R47,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R48,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R49,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R50,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130629_R51,129,El Valle,Farallon,2013-06-29T00:00:00Z,capture,day
NA,NA,130630_R01,130,El Valle,Farallon,2013-06-30T00:00:00Z,capture,day
NA,NA,130630_R02,130,El Valle,Farallon,2013-06-30T00:00:00Z,capture,day
NA,NA,130630_R03,130,El Valle,Farallon,2013-06-30T00:00:00Z,capture,day
NA,NA,NA,131,El Valle,Farallon,2013-06-30T00:00:00Z,NA,day
NA,NA,130701_M01,132,El Valle,Farallon,2013-07-01T00:00:00Z,capture,day
NA,NA,130701_M02,132,El Valle,Farallon,2013-07-01T00:00:00Z,capture,day
NA,NA,130701_M03,132,El Valle,Farallon,2013-07-01T00:00:00Z,capture,day
NA,NA,130701_M04,132,El Valle,Farallon,2013-07-01T00:00:00Z,capture,day
NA,NA,130701_M05,132,El Valle,Farallon,2013-07-01T00:00:00Z,capture,day
NA,NA,130701_M06,132,El Valle,Farallon,2013-07-01T00:00:00Z,capture,day
NA,NA,130701_M07,132,El Valle,Farallon,2013-07-01T00:00:00Z,capture,day
NA,NA,130701_M08,132,El Valle,Farallon,2013-07-01T00:00:00Z,capture,day
NA,NA,130701_M09,132,El Valle,Farallon,2013-07-01T00:00:00Z,capture,day
NA,NA,130701_M10,132,El Valle,Farallon,2013-07-01T00:00:00Z,capture,day
NA,NA,130702_M01,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M02,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M03,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M04,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M05,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M06,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M07,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M08,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M09,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M10,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M11,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M12,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M13,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M14,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M15,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M16,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M17,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M18,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M19,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M20,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M21,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M22,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M23,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M24,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M25,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M26,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M27,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M28,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M29,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M30,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M31,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M32,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M33,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M34,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M35,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M36,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M37,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M38,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M39,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M40,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M41,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M42,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M43,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M44,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M45,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M46,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M47,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M48,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M49,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,130702_M50,133,El Valle,Farallon,2013-07-02T00:00:00Z,capture,day
NA,NA,131219_01,201,El Valle,Farallon,2013-12-19T00:00:00Z,capture,day
NA,NA,NA,200,El Valle,Farallon,2013-12-19T00:00:00Z,NA,day
NA,NA,131220_08,203,El Valle,Farallon,2013-12-20T00:00:00Z,capture,day
NA,NA,131220_09,202,El Valle,Farallon,2013-12-20T00:00:00Z,capture,day
NA,NA,131220_10,202,El Valle,Farallon,2013-12-20T00:00:00Z,capture,day
NA,NA,131220_11,202,El Valle,Farallon,2013-12-20T00:00:00Z,capture,day
NA,NA,140512_01,207,El Valle,Farallon,2014-05-12T00:00:00Z,capture,day
NA,NA,140512_02,206,El Valle,Farallon,2014-05-12T00:00:00Z,capture,day
NA,NA,140512_03,206,El Valle,Farallon,2014-05-12T00:00:00Z,capture,day
NA,NA,NA,207,El Valle,Farallon,2014-05-12T00:00:00Z,visual,day
44.6,0.0446,140513_R01,208,El Valle,Farallon,2014-05-13T00:00:00Z,capture,day
44.6,0.0446,140513_R02,208,El Valle,Farallon,2014-05-13T00:00:00Z,capture,day
46.9,0.0469,140514_R01,209,El Valle,Farallon,2014-05-14T00:00:00Z,capture,day
46.9,0.0469,140514_R02,209,El Valle,Farallon,2014-05-14T00:00:00Z,capture,day
46.9,0.0469,140514_R03,209,El Valle,Farallon,2014-05-14T00:00:00Z,capture,day
46.9,0.0469,140514_R04,209,El Valle,Farallon,2014-05-14T00:00:00Z,capture,day
46.9,0.0469,140514_R05,209,El Valle,Farallon,2014-05-14T00:00:00Z,capture,day
46.9,0.0469,140514_R06,209,El Valle,Farallon,2014-05-14T00:00:00Z,capture,day
46.9,0.0469,140514_R07,209,El Valle,Farallon,2014-05-14T00:00:00Z,capture,day
46.9,0.0469,140514_R08,209,El Valle,Farallon,2014-05-14T00:00:00Z,capture,day
NA,NA,150608_03,343,El Valle,Farallon,2015-06-08T00:00:00Z,capture,day
NA,NA,150608_04,343,El Valle,Farallon,2015-06-08T00:00:00Z,capture,day
NA,NA,150608_05,343,El Valle,Farallon,2015-06-08T00:00:00Z,capture,day
NA,NA,150612_01,347,El Valle,Farallon,2015-06-12T00:00:00Z,capture,day
NA,NA,150612_02,347,El Valle,Farallon,2015-06-12T00:00:00Z,capture,day
NA,NA,150612_03,347,El Valle,Farallon,2015-06-12T00:00:00Z,capture,day
NA,NA,150612_04,347,El Valle,Farallon,2015-06-12T00:00:00Z,capture,day
NA,NA,150612_05,347,El Valle,Farallon,2015-06-12T00:00:00Z,capture,day
NA,NA,150612_06,347,El Valle,Farallon,2015-06-12T00:00:00Z,capture,day
NA,NA,150612_07,347,El Valle,Farallon,2015-06-12T00:00:00Z,capture,day
NA,NA,150613_09,351,El Valle,Farallon,2015-06-13T00:00:00Z,capture,day
NA,NA,150613_10,351,El Valle,Farallon,2015-06-13T00:00:00Z,capture,day
NA,NA,150613_11,351,El Valle,Farallon,2015-06-13T00:00:00Z,capture,day
NA,NA,150613_12,351,El Valle,Farallon,2015-06-13T00:00:00Z,capture,day
NA,NA,150613_13,351,El Valle,Farallon,2015-06-13T00:00:00Z,capture,day
NA,NA,150613_14,351,El Valle,Farallon,2015-06-13T00:00:00Z,capture,day
NA,NA,150613_15,350,El Valle,Farallon,2015-06-13T00:00:00Z,capture,night
NA,NA,150613_16,350,El Valle,Farallon,2015-06-13T00:00:00Z,capture,night
NA,NA,151207_A01,431,El Valle,Farallon,2015-12-07T00:00:00Z,capture,day
NA,NA,151207_A02,431,El Valle,Farallon,2015-12-07T00:00:00Z,capture,day
NA,NA,151207_A03,431,El Valle,Farallon,2015-12-07T00:00:00Z,capture,day
NA,NA,151207_A04,431,El Valle,Farallon,2015-12-07T00:00:00Z,capture,day
